,text,label
4770,"This movie will tell you why Amitabh Bacchan is a one man industry. This movie will also tell you why Indian movie-goers are astute buyers.<br /><br />Amitabh was at the peak of his domination of Bollywood when his one-time godfather Prakash Mehra decided to use his image yet again. Prakash has the habit of picking themes and building stories out of it, adding liberal doses of Bollywood sensibilities and clichés to it. Zanzeer saw the making of Angry Young Man. Lawaris was about being a bastard ",1
4771,"For anyone who may not know what a one-actor movie was like, this is the best example. This plot is ridiculous, and really makes no sense. It's full of cliched situations, hackneyed lines, melodrama, comedy... you name it!<br /><br />But Amitabh Bachchan can make anything convincing, and this movie is by no means an exception. Everyone turns in a decent performance - Shashi Kapoor, Waheeda Rehman, Ranjit, Om Prakash, Smita Patil... But it is the Megastar who overshadows everyone with his towerin",1
4772,"This is undoubtedly one of the funniest movies ever made. Amitabh as a country bumpkin, Arjun Singh, is hilarious. The best thing is the laughter never stops. The plot is a same-old same-old story where child is separated from mother who sacrifices everything for her duty - with a happy reunion at the end. There are villains (Ranjit) and there are brothers (Sashi Kapoor) and there are vixens (Parveen Babhi) and there are lovers (Smita Patil) and there is a blind brother and a grandfather thrown ",1
4773,"All good movies ""inspire"" some direct to video copycat flick. I was afraid that ""Gladiator"" wasn't really that good a film, because I hadn't seen any movie that had anything remotely resembling anything Roman on the new releases shelf for months. Then I spotted Full Moon's latest offering, Demonicus. I'm a fan of Full Moon's Puppetmaster series, and Blood Dolls, but had never seen one of their non-killer puppet films. Anyway...<br /><br />Demonicus chronicles what happens to a group of campers i",1
4774,"Demonicus is a movie turned into a video game! I just love the story and the things that goes on in the film.It is a B-film ofcourse but that doesn`t bother one bit because its made just right and the music was rad! Horror and sword fight freaks,buy this movie now!",1
4775,"demonicus rocked, you guys need to understand how hard it rocked, unfortunately, the words needed to explain the extent of the rocking have not been discovered. for a tiny idea, pop like 50 hits of E, watch Death Factory while on the phone with Jesus, wait, Jesus is on call waiting, you're having phone sex with Will Smith on the primary line. seriously, that movie... so good. you need to watch it at least a 4 times to catch all the subtleties... well, not so much subtleties as much as it takes t",1
4776,When I was over at Hollywood video I looked through their clearance out movies and there was DEMONICUS for five buckaroos plus fifty percent off! I saw it only once before and couldn't pass up this great deal! The second viewing was much better than the first. The box is so cool and the music is very good. If you haven't seen Demonicus yet I recommend that you do or if you rented and hated Demonicus do give it another chance as another viewing of it may change your mind. If you seen a copy at Ho,1
4777,"I watched it some years ago. I remembered it as very mysterious situations, and a mixture of melancholic things, like the fate of Dorothy and the personal future of Bogdanovich.<br /><br />I turn to watch on my VHS copy and then I was reviewing it more and more. Nowadays I am waiting for the DVD version, at any price, please!<br /><br />The country and easy listening music is very well chosen from the very first second, a bit of blueish, but also happy.<br /><br />All the characters are great to",1
4778,"This is simply the funniest movie I've seen in a long time. The bad acting, bad script, bad scenery, bad costumes, bad camera work and bad special effects are so stupid that you find yourself reeling with laughter.<br /><br />So it's not gonna win an Oscar but if you've got beer and friends round then you can't go wrong.",1
4779,"I'd never heard of this movie, but boy was I surprised when I caught it on TV. Great cast, great acting. Excellent movie! How can a movie with William H Macy, Neve Campbell and Donald Sutherland go wrong? I wonder why I never heard of it before.",1
4780,"Strange yet emotionally disturbing chiller about fed up middle-aged man (William H. Macy) who finally decides to leave the family business (murder for hire) run by his quietly over-demanding father (Donald Sutherland) while seeing a shrink (John Ritter) and flirting with another patient (Neve Campbell).<br /><br />Talk about a major dilemma, but ""Panic"" is a top-notch thriller that looks like ""American Beauty"" meets ""The Professional"". Macy and Sutherland are the stand-outs here. Remarkable debu",1
4781,"William H. Macy is at his most sympathetic and compelling here as a hit-man and loving father who wants to step out of the family business without angering his overbearing parents. Treads much of the same territory as TV's ""The Sopranos"" in terms of the mid-life crisis of a criminal theme (here too he visits a shrink) but is still worth watching thanks to some taut direction from Brommel (I look forward to what this guy directs next), an excellent script, and all around great performances. Macy ",1
4782,"""Panic"" is kind of a crime comedy-drama with William H. Macy, Donald Sutherland and Neve Campbell in the leading roles. Alex (played by Macy) is a guy who kills people for living. But for the moment he's facing a depression and that's why he is seeing a therapist. That's where he meets Sarah (Neve Campbell) and he falls in love with her. He's also facing another problem: he wants to quit the family business (the killings), but he doesn't now how to tell this to his father.<br /><br />What follow",1
4783,"In his first go as a Hollywood director, Henry Brommell whips an enthralling yarn that is all of penetrating relatable marital issues with melancholic authenticity, and lacing such with an equally absorbing subplot of a father-son hit-man business. The film is directed astutely and consists of a wonderfully put together cast as well as a swift, family-conscious screenplay (also by Brommell) that brings life to an otherwise fatigued genre. As a bonus, 'Panic' delivers subtle, acerbic humoran une",1
4784,"Had placed this on my TIVO for a rainy day due to the cast, some really hard working people in the industry, and when I finally watched I was NOT disappointed.<br /><br />This movie has some Altman-like flavor (he's mentioned in the end credits as a ""thanks"" person) utilizing seemingly independent unrelated plot lines that intertwine as the film draws to its climax. Macy is pure, clean, and honest as a man who can't seem to escape his ""destiny"", Sutherland plays and portrays as few can, Neve add",1
4785,"Wow I really liked this movie, William H. Macy is great as the quiet hit-man Alex.<br /><br />All the performances here are really good, the plot is interesting and entertaining.<br /><br />Alex, a married hit-man (like his father)with a little son, is going through a middle age crisis and wants to quit the family business so he goes to the psychiatrist for help and in this place he meets the young free will spirit Sarah of whom he falls in love to. One day Alex doesn't know what to do when he g",1
4786,"I bought this a year or more ago for $2 (yep, $2), left it on the shelf for ages, now watching DVDs while holed up with a cold.<br /><br />This is a haunting movie. Brilliant performances by all involved, especially the 6yo boy (about the only smiles you get in this movie).<br /><br />Plot reminds me of perhaps my favourite movie ever, Grosse Pointe Blank, but obviously that's lighthearted, this is heavy hearted.<br /><br />As a psychologist, a clinical and forensic psychologist, a shiver went u",1
4787,"Writer/director Henry Brommel has done a wonderful job with his film, ""Panic,"" from the year 2000, and that includes his choice of cast: William H. Macy, Tracy Ullman, John Ritter, Neve Campbell, Donald Sutherland, Barbara Bain, David Dorfman. Brommel has cast Ullman and Ritter in decidedly un-funny roles, and the offbeat casting is a welcome change from what we normally see.<br /><br />""Panic"" is the story of a hit man, Alex (Macy) who actually works for his father (Sutherland). He covers his t",1
4788,"Screwball comedy about romantic mismatches in New York City. Peter Bogdanovich is obviously in love with all the women in his picture--he reveres them--yet Audrey Hepburn is (naturally) put a notch above the others because, after all, she's the princess Bogdanovich probably fell in love with at the movies 30 years prior. He shoots her in loving close-ups, gets right in the sheets between her and a wonderfully hard-boiled/soft-boiled Ben Gazzara, and allows her room to sparkle throughout. The lov",1
4789,"It is always sad when ""fringe"" movies such as this are overlooked by the majority of filmgoers. ""Panic"" is a wonderfully compelling and poignant study of a character who feels trapped in the pointlessness of his own life.<br /><br />William H. Macy, as Alex, is as convincing as always. This fine actor seems to have a special talent for pulling at your heartstrings, no matter how flawed his characters may be; we may not always condone the lifestyles of the protagonists he plays, but the emotions ",1
4790,"This movie displays the kind of ensemble work one wishes for in every film. Barbara Bain and Donald Sutherland (who play husband and wife)are positive chilling, discussing the ""family business"" as if it were a grocery store or a dry cleaners. Macy, Campbell, Ullman, and Ritter are also terrific. They play off each other like members of a top-notch theatrical troupe, who realize that a quality product requires each actor to support the others unselfishly. And finally, there's Sammy (David Dorfman",1
4791,"I saw this movie a few months ago on cable, and it was fantastic. William H Macy is one of my favorite actors, and his performance was just amazing. He makes you care for his character, even when he is clearly doing the wrong thing, and Neve Campbell gives a performance that is with out a doubt the best performance I have seen by an actress this year. She is fantastic as a wild young woman who is wise beyond her years.<br /><br />Donald Sutherland is just plain creepy as Macy's father, and John ",1
4792,"A first time director (Bromell) has assembled a small but powerful cast to look at the world of a middle aged, middle class, depressed hit-man and his struggle with his relationship with his father. This film in less than 90 minutes presents an incredibly interesting contrast in human nature. David Dorfman as the 6 year old son of William H. Macy is the most refreshing little actor I've seen in awhile. Macy is brilliant in a part that almost seems written for him as a self tortured sole struggli",1
4793,"The extended nuclear family, united in business as well as in personal life, is examined in this serious study of a grown son's conflict with his father's desire that he remain in the family business. This triggers a midlife crisis which may or may not be ameliorated by an affair and retreat to a shrink's couch. Very fine acting by all. A sleeper that deserves wide attention.",1
4794,"<br /><br />I really liked this film. One of those rare films that Hollywood Really does not make anymore. William H Macy Is Just great as the hit man with a soul, and Neve Campbell is just flat out fantastic as the woman who puts his life on the track of redemption.<br /><br />If you have a chance, see this film. It earns it's praise",1
4795,"Everyone is either loving or hating this film. I am going with loving. It is so well shot and so well acted. Beautiful. This film is for people who appreciate well crafted film making. If you are not a fan of well done films of course you would hate this. But if you like the tops of acting, photography, story and development, look no further then here.",1
4796,"What a surprising treat to come across on late television. Had I only read a brief plot rundown on a television listing before seeing the movie, I would have passed. The idea of a movie about a hit-man-seeing-a shrink-wanting-to leave-the-business-and-falling-in-love....sounds trite. But the film works. From the start of the movie, it's clear the man carries a weight on his shoulders, before he even says a word. The look and feel of the film is perfect. dark, but not obnoxiously so.<br /><br />A",1
4797,"I gather from reading the previous comments that this film went straight to cable. Well, I paid to see it in a theatre, and I'm glad I did because visually it was a striking film. Most of the settings seem like they were made in the early 60s (except for the shrink's office, which was dated in a different way), and if you leave the Neve Campbell sequences out, the whole film has a washed- out early 60s ambience. And the use of restaurants in the film was fascinating. For a first-time director wh",1
4798,"The effects of job related stress and the pressures born of a moral dilemma that pits conscience against the obligations of a family business (albeit a unique one) all brought to a head by-- or perhaps the catalyst of-- a midlife crisis, are examined in the dark and absorbing drama, `Panic,' written and directed by Henry Bromell, and starring William H. Macy and Donald Sutherland. It's a telling look at how indecision and denial can bring about the internal strife and misery that ultimately lead",1
4799,"Well, I had seen ""They all laughed"" when it came out in<br /><br />Europe around 1982 and had kept a vague but dear souvenir of it. I 've just seen it again on tape, almost twenty years after... Bogdanovich has a true heartfelt tenderness over his characters and a kind sympathy which is difficult not to feel also. Excellent comedians and actors, good lines all over and for everyone and pretty good editing, too. I laughed and smiled all the time. Just as we all do, at times. Go get it.",1
4800,"""Panic"" is a captivating, blurred-genre film about a brooding and conflicted middle aged hitman's reconciliation of infatuation with a younger uninhibited hairstylist, his love of wife and son, his duty to his employer/father with his own identity. Although the film has a nebulous purpose and an ambiguous ending, it is a superb production in almost all aspects. The characters' clarity and sincerity in such an improbable story may both fascinate and annoy audiences.",1
4801,"Panic delivers the goods ten fold with Oscar caliber performances from William H Macy, Neve Campbell, and Donald Sutherland. In a movie about the choices we make and the consequences we live with. Chillingly Honest and thought provoking, Panic is easily one of the best film to come out of Hollywood in years. The impact stays with you right after you leave the theater.",1
4802,"Panic is a sneaky little gem of a film - you think you have it figured out by the first half hour only to realize, with great pleasure, that Henry Bromell is a much better writer/director than that. <br /><br />The film builds slowly, with one quietly devastating scene after another, all enacted perfectly by William H. Macy, Donald Sutherland, Neve Campbell, Tracey Ullman, John Ritter, and the most remarkable child actor I've seen in a long time, David Dorfman, as Macy's son, who delivers his li",1
4803,"This is the kind of movie Hollywood needs to make more of. No extravagant props, no car chases, no clever one-liners. Just people dealing with being people.<br /><br />William Macy plays an unlikely hitman who works for his father, Donald Sutherland. Macy is the dutiful son, Sutherland is the domineering father. Son wants out of the business, father won't let him. Macy loves his own son, played beautifully by David Dorfman (""The Ring""). He also starts to fall in love with Neve Campbell, a girl h",1
4804,"I recently caught up with this little gem of a film on cable. It took me by surprise, even though, I should have expected it from the team involved with this movie. <br /><br />Henry Bromwell directed this film with a sure hand, and it shows. One always wonders about the secret life of hit killers. One doesn't have to go too far to realize they probably are one's own neighbors, or social acquaintances, or even friends; they're no different from us, at least on the surface.<br /><br />In this sto",1
4805,"A brilliant movie about family, guilt, sacrifice, betrayal, and love. Macy is such a great actor. It was almost a shame to see him in the same scenes with Campbell, who looks the part of a neurotic sex object but doesn't have the chops to work with him on the level the script called for. But he's such a good actor that he played down to her level to make the scenes work. I highly applaud the casting of Tracey Ullman as the neglected wife. Who knew? Sutherland is also very good. The way he moves ",1
4806,"Why Panic never got a good theatrical release is easily seen: it's much too smart, and audiences would have probably had a difficult time with it, comparing it to American Beauty in its probing of a midlife crisis, and Sopranos and Analyze This in it's study of illegal goings-on amidst family life. Though Panic may seem to derive from unoriginal material, Brommel's lifelike characters coupled with deft dialogue and observant direction make the film a realistic look at the undoing of a middle age",1
4807,I missed the entire season of the show and started watching it on ABC website during the summer of 2007. I am absolutely crazy about the show. I think the entire cast is excellent. It's one of my favorite show ever. I just checked the ABC program lineup for this Fall and did not see it on the schedule. That is really sad. I hope they will bring it back ... maybe they are waiting until Bridget Moynahan has her baby? Or is it only my wishful thinking? <br /><br />I read some of the comments posted,1
4808,"Loved this show...smart acting, smart dialog, great storyline with real people....please bring it back or make it available online...really miss it.. Hope Davis really shines in this show. I like the idea of SIX DEGREES... It really makes sense in this insane world. Rid yourself of those stupid reality shows and give this show a second chance Please bring it back Not to grovel..but please! When it went off the air, I watched in online and liked how I could watch it with minimal interruptions, in",1
4809,"While listening to an audio book, Cambpell Scott is the reader. I was so excited to hear his voice and that brought back my disappointment that ""Six Degrees"" was canceled. They never seem to keep the good shows on air long enough to capture an audience that can connect with the shows story. What a shame, and shame on th network for not giving this show a full seasons chance. This was an excellent show to watch with a great cast. The network gave ""Men in Trees"" a second chance witch is also a gre",1
4810,"""They All Laughed"" is one of those little movies I am always recommending to friends seeking something out of the ordinary. It is firmly rooted in the screwball romance traditions of the past, but seems more contemporary. Even the decidedly early 80s atmosphere doesn't date it too much. Bogdanovich wisely keeps the whole enterprise so light on its feet, that reality never brings it crashing down to earth. But, that said, this sort of sweet little movie absolutely relies on the actors to keep it ",1
4811,"I have complained to ABC about the cancellation of six degrees. If enough people do the same then it could be enough to bring this fabulous show back to life!! Just go onto the official site and the rest is simple enough. I do not understand why this show has been cancelled. What a fantastic show, cast and characters. The whole concept is gripping viewing! I am astounded that my favourite show is over after just one series. Why is this? Six degrees is phenomenal, it's better than so many other T",1
4812,"I borrowed (slightly modified) title from some other comment. I have to say, that as i usually don't like relationship series, I really did liked this one. Great characters, interesting and not cliché story, good acting, good and again not cliché (which in case of dialogs is rather rare) dialogs ... It is really interesting, how the characters cross paths with each other, and sometimes knowingly, sometimes more or less at random influence each others lives. But unfortunately, as we say in our co",1
4813,"What is really sad, shows like Six Degree's and Brothers & Sisters are the true reality TV, not that garbage that are nothing more than glorified game shows. I think the ground swell of discontent has been there for the past few years with very premature cancellation's of numerous shows with a cult following. But with the more vocal backlash the fans of Jericho (which I also enjoy) and other shows, networks may start to reverse this trend. I am like others, I will not support ANY new shows until",1
4814,"This deserves a 12 out of 10. An absolutely refreshing show with real characters and real stories. This show needs to come back, I've seen every episode and this is real quality.<br /><br />The show centers around a couple of New Yorkers, plays around with the concept of the six degrees of separation and cleverly intertwines their lives. Bridget Moynahan and Jay Hernandez are stunning and so is the adorable Caseman. The scenery is amazing and wardrobes are exquisite.<br /><br />We need more show",1
4815,"Oh man, why? ""Six Degrees"" is a show about this so called theory that we all are linked by someone. If focus on the lives of a group of people and the consequences of their actions.<br /><br />When I first heard of this show, it didn't caught my attention at all. It seemed too ordinary, actually. Then, i saw some episodes... and loved it! First of all, the characters. They are all well-written and different from each other. There's a alcohol addicted, a woman whose fiancée cheats on her, a woman",1
4816,"I watched the un-aired episodes online and I was so sad that the show won't be back. It had the best cast of mature, talented actors and an amazing chemistry. It seemed like all the actors are personal friends in real life. Towards the end the show became engaging, sexy and highly watchable. Of course, some of the story lines are not realistic, so what... The characters are all likable and you root for them. The show reminded me a cross between 2 other favorites: ""Sex and the City"" and ""Felicity",1
4817,"Here Italy (I write from Venice). Why cancelated? The ABC should have given it a chance to build an audience. The cast (w/Hope Davis, Campbell Scott, Erika Christensen, Zoe Saldana, Jay Hernandez and Bridget Moynahan) is one of the best I've seen in recent. We need more shows like this that makes viewers feel like they are intelligent individuals not mindless drones. I hope that ABC will reconsider its decision or another station will pick it up. Please sign online petition to Abc: http://www.Pe",1
4818,"Six Degrees is a wonderful show! I watched the entire season online since I just found it and was terribly disappointed that there will not be a season 2 :'( and to top it all off, ABC has now taken it off-line, so it is unable to be viewed online anymore. Why would ABC create such a wonderful show, with a great story line and with great characters just to pull it off the air without ever completing the tale. It seems it is left to our imagination to figure out what happens to all of our connect",1
4819,"Unfortunately for myself - I stumbled onto this show late in it's lifetime. I only caught a few episodes (about three) before it was cancelled by ABC. I loved the characters, and storyline - but most of all the GREAT actors! I was a fan of Sex and the City, so I saw two characters I recognized (Bridget Moynahan was & The Character ""Todd"" was ""Smith Jared""), as well as Jay Hernandez (From Carlito's Way: Rise To Power) and Erika Christensen (Swimfan). I enjoy watching young actors get their due, a",1
4820,"I got hooked on this as apparently ABC has licensed this show to Pearl TV in Hong Kong. It caught be my surprise, as it was a break from listening to anything Chinese. But i started getting reeled in, as the cast and the story lines are just NYC enough and thoughtful. Nothing too unbelievable, though I think it's very very stereotypical of them to write Damien as a potential black man with a sheet!!!! That has been the most disappointing aspect. The rest is great and I'm sad to learn on IMDb tha",1
4821,"First of all this was not a three hour movie - Two hours, ten minutes... last time i checked commercials aren't actually part of a movie! Perhaps, though, it should've been a two parter for a total of about 3 hours? Yeah, would have gotten more in, been able to explore some more emotion. Overall, though, it was an interesting look into the lives of Lucy and Desi. I watch I Love Lucy from time to time and love it but never have I read or seen a biography, never knew anything about their lives off",1
4822,"I am so upset that ABC is giving up on yet another show that has the chance to be a real winner. This show is so good, the writing and storyline were great, an actual original idea for a show instead of another boring reality show. The casting was spectacular! Not only were the characters and actors right on, but these are a very talented set of actors. The concept and idea is really a new and cool idea for a TV show, many of us share this whole idea of ""connections"". I really love the character",1
4823,"This show is totally worth watching. It has the best cast of talent I have seen in a very long time. The premise of the show is unique and fresh ( I guess the executives at ABC are not used too that, as it was not another reality show). However this show was believable with likable characters and marvelous story lines. I am probably not in the age group they expect to like the show, as I am in my forty's, but a lot of my friends also loved it (Late 30's - mid 40's) and are dying for quality show",1
4824,"You probably all already know this by now, but 5 additional episodes never aired can be viewed on ABC.com I've watched a lot of television over the years and this is possibly my favorite show, ever. It's a crime that this beautifully written and acted show was canceled. The actors that played Laura, Whit, Carlos, Mae, Damian, Anya and omg, Steven Caseman - are all incredible and so natural in those roles. Even the kids are great. Wonderful show. So sad that it's gone. Of course I wonder about th",1
4825,"Why didn't the producers give that show a chance Of all the junk on TV, why didn't the producers give Six Degrees a chance? Will the series go on video? I would love to see how it ends. Put season one on video and sell it. I was a loyal fan of Six Degrees and waited for it's return. I set my recorder to tape all of the shows. Thank God for that. I just found out that the show was canceled and I'm heart broken. I wish I knew it was going to be canceled, why didn't they tell us? I thought the show",1
4826,"This is the best and most original show seen in years. The more I watch it the more I fall in love with it. The cast is excellent, the writing is great. I personally like every character. However, there is a favorite character for everyone as there is a good mix of personalities and backgrounds just like in real life. I believe ABC has done a disservice to the writers, actors and to the potential audience of this show, to cancel so quickly and not advertise it enough nor give it a real chance to",1
4827,"So, what's the reason? Is there some sort of vendetta against this AWESOME show or somebody involved therein? Why would the best show I've seen in years be canceled? I'm addicted. I saw this show on randomly last fall, and immediately loved it, and watched it every week. Then it went away, and I tried to Tivo it, but it wasn't being aired. So I forgot about it for awhile, until I found the episodes on ABC's website. Now I want MORE. I agree with everybody else - with the rest of the junk on TV t",1
4828,Six degrees had me hooked. I looked forward to it coming on and was totally disappointed when Men in Trees replaced it's time spot. I thought it was just on hiatus and would be back early in 2007. What happened? All my friends were really surprised it ended. We could relate to the characters who had real problems. We talked about each episode and had our favorite characters. There wasn't anybody on the show I didn't like and felt the acting was superb. I alway like seeing programs being taped in,1
4829,"This show was Fabulous. It was intricate and well written and all the characters where likable with out being horribly sweet. Even Jonathan Cake the philandering boyfriend was likable. Since our airwaves are filled with crap like American Idol and Dancing with the Stars, it was nice to see a drama that was not too soap opera like. It was always intriguing to see how each character would be connected to the next circumstance. It really is annoying that we finally get a show that makes you think a",1
4830,"I loved this show so much and I'm so incredibly sad its canceled i thought it came back too, but just two stupid weeks. Thats terrible. i hate how we never find out how everyone ends up. it sucks. Bring it back! ABC has stupid shows like Supernanny and whatnot but doesn't give time to good ones like Six Degrees. If they're complaining about ratings it was probably because they had a bad slot because this was truly a good show, something I could relate to and anticipated. JJ Abrams delivered, he'",1
4831,"Along with ""Brothers & Sisters"", ""Six Degrees"" was one of my favorite new dramas of fall 2006. <br /><br />Great cast all around, but really enjoyed the work of Campbell Scott (the come-back photog) and Hope Davis (recent widow of journalist killed in Iraq).<br /><br />Aside from the acting, the writing was fresh and the acting superb. The show was also shot in NYC, the real city, not the Warner Bros. or some other studio's backlot, adding a secondary layer or realism. <br /><br />I guess people",1
4832,"Before I watched this tv movie I did not know much about one of my favorite actresses. After watching it, I realized how sad Lucille Ball's life really was. It had it's great moments too, but I didn't realize how sad it was. This movie was very good and told the story of the beloved Lucille Ball very well. I highly reccommend it.",1
4833,"An old family story told to two young girls by their grandfather is brought to life 16 years later as he foretold.<br /><br />People are getting murdered and blood is being spilled and rats are scampering all over and naked bodies are being enjoyed.<br /><br />Kitty (Barbara Bouchet) is the suspect, but we know she is not the killer. Is it Franziska (Marina Malfatti)? Is it Evelyn back from death for revenge? Is it a plot to steal an inheritance? The color is superb in this thriller from Emilio ",1
4834,"By the end of the first hour my jaw was nestled comfortably between my feet. The movie never, and I do mean never, lets up in action. It may be mild action but it's action. Once again every member of the cast fits perfectly. The explosions were realistic, the chase scenes were feasible, and the fighting was incredible. Matt Damon will forever be Jason Bourne.<br /><br />All I really have to say is that every Bourne movie gets better and this is no exception. The action, the stakes, the plot. How",1
4835,"Last Christmas, I was lucky enough to receive one of the 1200 Ultimate Bourne boxed sets from my Better Half but put off watching the final part of the trilogy until yesterday. Given how many recent trilogies have stumbled over the finishing line instead of striding triumphantly through it, I was somewhat wary of approaching ""The Bourne Ultimatum"" but I really shouldn't have been worried. The electric actions sequences and bruising fight scenes mix effortlessly alongside the intelligent story-li",1
4836,"I saw the The Bourne Ultimatum last summer with a friend, and, wow! I had already seen the first two films and I liked them, but Ultimatum, I loved.<br /><br />Matt Damon plays Jason Bourne, a amnesia suffering CIA agent on the run, trying to discover who he is.<br /><br />Like I already said, I loved this movie from start to finish, no plot holes, slow scenes, everything was paced just right and it fit in well with the other films, but in all senses it was much better.<br /><br />Best stunts, c",1
4837,"""Perhaps we can arrange a meet. "" ""Where are you now? "" ""I'm sitting in my office. "" ""I doubt that. "" ""Why would you doubt that? "" ""If you were in your office right now we'd be having this conversation face-to-face. ""<br /><br />Bourne remains street tough, and elusive. Only his inhuman resilience leads the film a little too far into fantasy. Conversation is macho, to the point with only shards of Bond type gallows humour. Its all about the action.<br /><br />The feeling that there is something ",1
4838,"This movie was excellent. I was not expecting it to live up to all the hype but it did. Like all the Bourne movies the action is fast paced, realistic and intense. If you liked the other two movies in the trilogy you will love this one also. The movie's plot is straightforward and there are no plot twists that are too unrealistic. OK, Julia Stiles character showing up in the Italian safe house was kind of far-fetched especially after what happened in Supremacy but it makes sense that she is the ",1
4839,"The Bourne Ultimatum is the third and final outing for super-spy Jason Bourne, a man who is out to kill the people who made him into a killer. The Bourne series is one of the highest regarded trilogies by critics (Ultimatum has an 85/100 on metacritic.com, meaning it's status is ""universal acclaim) and for good reason- the fighting is choreographed very well and the deep story can be very engrossing.<br /><br />First, I highly advise you watch The Bourne Identity and The Bourne Supremacy, the tw",1
4840,"Having not seen the films before (and not being able to stand Matt Damon), I was reluctant to go see The Bourne Ultimatum when we were asked to see it for AS Film Studies. <br /><br />However, I was pleasantly surprised that even a film with Damon in it could be enjoyable. <br /><br />Fast fight scenes, crazy motorbike chases and BIG explosions were what threw you out of your seat in TBU. The near-misses between the CIA and Bourne kept you on your toes and throughly entertained.<br /><br />Never",1
4841,"Picking up right after the Moscow-showdown of Supremacy, this is Bourne's greatest adventure and his final climax. Throughout the tight, 115-min-runtime the movie takes Bourne from Russia to Madrid, Paris, Marocco and ultimately New York. Damon is every inch of the hard-trained killer Robert Ludlum imagined, he is the most deadly spy in the movies right now, and it's the underpinned emotions to his character that makes him so believable, and it's exactly the fine way Damon manages to combine the",1
4842,"This installment very much makes the CIA look like a very foolish organization. In reality, perhaps they are. After all, the way the plot goes on this it very much looks like one man has the power to sanction killing everyone including his own people in order to kill Jason Bourne.<br /><br />Matt Damon does a very credible job as Bourne trying to stay one step ahead of being killed the entire film. He is still trying to remember who he was & how he has gotten where he is. He gets help from a cou",1
4843,The third and last film of this trilogy is finally crystal clear. It is a political film more than a plain entertainment. Jason Bourne will finally know who he was and he will discover and remember the tortures he was submitted to in order to kill his old identity: he really killed some one who became his corpse. But the film is finally revealing that all this had been organized and planned by the CIA within a Blackfriars program that is also clearly revealed in this film as aiming at eliminatin,1
4844,"Dramatic license - some hate it, though it is necessary in retelling any life story. In the case of ""Lucy"", the main points of Lucille Ball's teenage years, early career and 20 year marriage to Desi Arnaz are all included, albeit in a truncated and reworked way.<br /><br />The main emotional points of Lucy's life are made clear: Lucille's struggle to find her niche as an actress, finally blossoming into the brilliant comedienne who made the character Lucy Ricardo a legend; her turbulent, romanti",1
4845,"The third and last part of the Bourne trilogy (duh), is lacking a bit in the story department, but covers it with extensive action scenes! Twi in particular take up quite some of the running time and make this movie better.<br /><br />The director and star (Damon) themselves agreed that it was difficult to find a story for the last part, because the end of the second movie was quite ... advanced story-wise. How they got around that? The action scenes, for once, but they did another thing too, wh",1
4846,"He now has a name, an identity, some memories and a a lost girlfriend. All he wanted was to disappear, but still, they traced him and destroyed the world he hardly built. Now he wants some explanation, and to get ride of the people how made him what he is. Yeah, Jason Bourne is back, and this time, he 's here with a vengeance.<br /><br />OK, this movie doesn't have the most elaborated script in the world, but its thematics are very clever and ask some serious questions about our society. Of cour",1
4847,"I watched both Bourne Identity and Bourne Supremacy on DVD before seeing this in the theater. I'd been waiting for this since before they started filming. I wasn't disappointed.<br /><br />Minor spoilers below- <br /><br />Overall it was good, but it also lacked the continuity of the first two. Identity and Supremacy both flowed gracefully between adrenaline rush action to introspective drama. This movie felt choppy at times. The plot-building down-times were slightly too drawn out. That caused ",1
4848,"The Bourne Ultimatum - Jason Bourne (Matt Damon in his best role ever), the newest spy kid on the block, brings his quest for his identity to a close as he also seeks to end the CIA's latest program ""Blackbriar"" to make super assassins like himself.<br /><br />I was so psyched for this one that I watched it's predecessors yesterday and today. Identity was as brilliant as I recall and Supremacy remains the weak (but still enjoyable) link in the chain for the weakest plot and, aside from a car cha",1
4849,"Im going to keep this fairly brief as to not spoil anything for you. This movie is awesome. From beginning to end, it is filled with genuine thrills. The fight scenes are fantastic, the chase scenes are enthralling, and it moves at such a pace that it really only felt slow toward the end when things are explained, but that is only because everything that preceded it. Damon shines and really has proved a very solid actor, daring you not to believe him in this role. He is this role. A welcome addi",1
4850,"First and foremost, speaking as no fan of the genre, ""The Bourne Ultimatum"" is a breathtaking, virtuoso, superb action movie.<br /><br />Secondly, it is a silly malarky of cartoonish super-hero stuff.<br /><br />Thirdly, the film carries a complex, important point, about crime-fighters turning into criminals themselves. No reference is made to Abu Ghraib or the Executive Branch's outrageous domestic assaults on constitutional rights, none is necessary.<br /><br />So, the latest in the ""Bourne"" s",1
4851,The final installment in the action thriller franchise is just that probably the hardest hitting of the three films. It goes further to play the anti-Bond theme. Bourne doesn't like what he is doing and wants to know about his blurry past. Everything about this film hits it on the nail from the cinematography to choreography/stunt work to the script to acting.<br /><br />The film starts out in a flurry as Bourne is running from the Moscow police. The story seems to pick up right where the first ,1
4852,"I will begin by saying I am very pleased with this climax of the Bourne trilogy. Please, oh please don't ruin it by doing a sequel years from now or a prequel. Just leave it alone. Right..moving on.As talented and versatile as Matt Damon is...it seems as though he was just meant to play Jason Bourne.<br /><br />If you are a fan of the first two Bourne movies, you will not be disappointed by the third installment. It sticks to what works and adds a little more. I was very pleased to see how well ",1
